record_id,polygon_id,year,ndvi,ndvi_previous_year,ndvi_change,ndwi_mean,ndwi_previous_year,ndwi_change,rainfall_mm,temperature_celsius,elevation_mean,longitude,latitude,trend_label,coastal_distance_m,coastal_distance_km
P0753_2024,P0753,2024,0.204039465,0.143314039,0.060725426,-0.148853254,-0.148430982,-0.000422272,1201.339208,26.96761202,-2.288043478,79.82255521,8.075889065,increase,30,0.03
P0753_2025,P0753,2025,0.128111926,0.204039465,-0.075927539,-0.113357256,-0.148853254,0.035495998,1462.173858,26.98006499,-2.288043478,79.82255521,8.075889065,decrease,30,0.03
P0754_2002,P0754,2002,0.307119017,0.321823419,-0.014704402,-0.277098889,-0.265115658,-0.011983231,1306.683801,26.83015557,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2003,P0754,2003,0.434046595,0.307119017,0.126927578,-0.32162907,-0.277098889,-0.044530181,955.8953998,27.39613928,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2004,P0754,2004,0.296213092,0.434046595,-0.137833503,-0.315928169,-0.32162907,0.005700901,1199.975268,27.46676347,6.900335946,79.81597805,8.075267022,decrease,42.42640687,0.042426407
P0754_2005,P0754,2005,0.289136787,0.296213092,-0.007076305,-0.306290802,-0.315928169,0.009637367,1356.874723,26.90462847,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2006,P0754,2006,0.329048245,0.289136787,0.039911458,-0.336944777,-0.306290802,-0.030653975,1308.860142,26.85152376,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2007,P0754,2007,0.329909183,0.329048245,0.000860938,-0.293888896,-0.336944777,0.043055881,1199.379222,27.1197913,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2008,P0754,2008,0.347748475,0.329909183,0.017839292,-0.305491354,-0.293888896,-0.011602458,1283.819013,27.62659769,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2009,P0754,2009,0.330714717,0.347748475,-0.017033758,-0.312135357,-0.305491354,-0.006644003,1111.225081,27.1515289,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2010,P0754,2010,0.427163094,0.330714717,0.096448377,-0.382205662,-0.312135357,-0.070070305,1473.178732,26.63273523,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2011,P0754,2011,0.446659826,0.427163094,0.019496732,-0.402705325,-0.382205662,-0.020499663,1490.848118,26.7252908,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2012,P0754,2012,0.40134002,0.446659826,-0.045319806,-0.412614145,-0.402705325,-0.00990882,1380.21421,26.91934256,6.900335946,79.81597805,8.075267022,decrease,42.42640687,0.042426407
P0754_2013,P0754,2013,0.317532384,0.40134002,-0.083807636,-0.431828809,-0.412614145,-0.019214664,958.4070773,26.9846763,6.900335946,79.81597805,8.075267022,decrease,42.42640687,0.042426407
P0754_2014,P0754,2014,0.469913988,0.317532384,0.152381604,-0.418063333,-0.431828809,0.013765476,1587.093144,26.84796116,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2015,P0754,2015,0.535152892,0.469913988,0.065238904,-0.433262287,-0.418063333,-0.015198954,1466.613645,26.97071372,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2016,P0754,2016,0.536528704,0.535152892,0.001375812,-0.446728056,-0.433262287,-0.013465769,797.0055707,26.75641455,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2017,P0754,2017,0.384540068,0.536528704,-0.151988636,-0.39403308,-0.446728056,0.052694976,1089.898678,26.85142793,6.900335946,79.81597805,8.075267022,decrease,42.42640687,0.042426407
P0754_2018,P0754,2018,0.436100545,0.384540068,0.051560477,-0.417194498,-0.39403308,-0.023161418,1079.946407,26.5694661,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2019,P0754,2019,0.533687255,0.436100545,0.09758671,-0.424500099,-0.417194498,-0.007305601,1165.30348,26.80915824,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2020,P0754,2020,0.57515858,0.533687255,0.041471325,-0.418333658,-0.424500099,0.006166441,945.71481,26.94752883,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2021,P0754,2021,0.592587551,0.57515858,0.017428971,-0.466843931,-0.418333658,-0.048510273,1311.711846,26.66409543,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2022,P0754,2022,0.576739195,0.592587551,-0.015848356,-0.492451366,-0.466843931,-0.025607435,1129.288917,27.08492693,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2023,P0754,2023,0.649391359,0.576739195,0.072652164,-0.430775162,-0.492451366,0.061676204,1435.237795,26.77389353,6.900335946,79.81597805,8.075267022,increase,42.42640687,0.042426407
P0754_2024,P0754,2024,0.641441233,0.649391359,-0.007950126,-0.489530823,-0.430775162,-0.058755661,1201.339208,26.96761202,6.900335946,79.81597805,8.075267022,stable,42.42640687,0.042426407
P0754_2025,P0754,2025,0.547756814,0.641441233,-0.093684419,-0.462394133,-0.489530823,0.02713669,1462.173858,26.98006499,6.900335946,79.81597805,8.075267022,decrease,42.42640687,0.042426407
P0755_2002,P0755,2002,0.117720769,0.112814392,0.004906377,-0.215770542,-0.105801934,-0.109968608,1306.683801,26.83015557,3.172222222,79.81922205,8.075445391,stable,152.9705854,0.152970585
P0755_2003,P0755,2003,0.032374447,0.117720769,-0.085346322,0.002474434,-0.215770542,0.218244976,955.8953998,27.39613928,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2004,P0755,2004,0.118290239,0.032374447,0.085915792,-0.201570182,0.002474434,-0.204044616,1199.975268,27.46676347,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2005,P0755,2005,0.101704002,0.118290239,-0.016586237,-0.123478585,-0.201570182,0.078091597,1356.874723,26.90462847,3.172222222,79.81922205,8.075445391,stable,152.9705854,0.152970585
P0755_2006,P0755,2006,0.023952599,0.101704002,-0.077751403,0.016413551,-0.123478585,0.139892136,1308.860142,26.85152376,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2007,P0755,2007,0.045744809,0.023952599,0.02179221,0.01464494,0.016413551,-0.001768611,1199.379222,27.1197913,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2008,P0755,2008,-0.015807796,0.045744809,-0.061552605,-0.056178064,0.01464494,-0.070823004,1283.819013,27.62659769,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2009,P0755,2009,0.105328268,-0.015807796,0.121136064,-0.089997866,-0.056178064,-0.033819802,1111.225081,27.1515289,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2010,P0755,2010,0.112256485,0.105328268,0.006928217,-0.137608713,-0.089997866,-0.047610847,1473.178732,26.63273523,3.172222222,79.81922205,8.075445391,stable,152.9705854,0.152970585
P0755_2011,P0755,2011,0.030731403,0.112256485,-0.081525082,-0.047441987,-0.137608713,0.090166726,1490.848118,26.7252908,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2012,P0755,2012,0.110867945,0.030731403,0.080136542,-0.129233026,-0.047441987,-0.081791039,1380.21421,26.91934256,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2013,P0755,2013,-0.038182736,0.110867945,-0.149050681,-0.032715361,-0.129233026,0.096517665,958.4070773,26.9846763,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2014,P0755,2014,0.124393761,-0.038182736,0.162576497,-0.042419424,-0.032715361,-0.009704063,1587.093144,26.84796116,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2015,P0755,2015,0.163298416,0.124393761,0.038904655,-0.039088954,-0.042419424,0.00333047,1466.613645,26.97071372,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2016,P0755,2016,0.179996486,0.163298416,0.01669807,-0.221690896,-0.039088954,-0.182601942,797.0055707,26.75641455,3.172222222,79.81922205,8.075445391,stable,152.9705854,0.152970585
P0755_2017,P0755,2017,0.135458713,0.179996486,-0.044537773,-0.186254095,-0.221690896,0.035436801,1089.898678,26.85142793,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2018,P0755,2018,0.158074182,0.135458713,0.022615469,-0.202993716,-0.186254095,-0.016739621,1079.946407,26.5694661,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2019,P0755,2019,0.206628138,0.158074182,0.048553956,-0.089831976,-0.202993716,0.11316174,1165.30348,26.80915824,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2020,P0755,2020,0.196101056,0.206628138,-0.010527082,-0.196511743,-0.089831976,-0.106679767,945.71481,26.94752883,3.172222222,79.81922205,8.075445391,stable,152.9705854,0.152970585
P0755_2021,P0755,2021,-0.163507828,0.196101056,-0.359608884,-0.144909542,-0.196511743,0.051602201,1311.711846,26.66409543,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2022,P0755,2022,0.16917268,-0.163507828,0.332680508,-0.212974441,-0.144909542,-0.068064899,1129.288917,27.08492693,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2023,P0755,2023,0.106631681,0.16917268,-0.062540999,-0.14495939,-0.212974441,0.068015051,1435.237795,26.77389353,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0755_2024,P0755,2024,0.204182167,0.106631681,0.097550486,-0.249371408,-0.14495939,-0.104412018,1201.339208,26.96761202,3.172222222,79.81922205,8.075445391,increase,152.9705854,0.152970585
P0755_2025,P0755,2025,0.084074561,0.204182167,-0.120107606,-0.134246661,-0.249371408,0.115124747,1462.173858,26.98006499,3.172222222,79.81922205,8.075445391,decrease,152.9705854,0.152970585
P0756_2002,P0756,2002,0.080842734,0.097888867,-0.017046133,-0.167973904,-0.090026747,-0.077947157,1306.683801,26.83015557,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2003,P0756,2003,0.071147853,0.080842734,-0.009694881,-0.060960307,-0.167973904,0.107013597,955.8953998,27.39613928,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2004,P0756,2004,0.098381811,0.071147853,0.027233958,-0.156938002,-0.060960307,-0.095977695,1199.975268,27.46676347,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2005,P0756,2005,0.088849649,0.098381811,-0.009532162,-0.127798908,-0.156938002,0.029139094,1356.874723,26.90462847,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2006,P0756,2006,0.089492555,0.088849649,0.000642906,-0.071387703,-0.127798908,0.056411205,1308.860142,26.85152376,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2007,P0756,2007,0.058998136,0.089492555,-0.030494419,-0.050992113,-0.071387703,0.02039559,1199.379222,27.1197913,2.441031267,79.81788097,8.075456275,decrease,90,0.09
P0756_2008,P0756,2008,0.08234645,0.058998136,0.023348314,-0.103278686,-0.050992113,-0.052286573,1283.819013,27.62659769,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2009,P0756,2009,0.089827078,0.08234645,0.007480628,-0.095661,-0.103278686,0.007617686,1111.225081,27.1515289,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2010,P0756,2010,0.085888174,0.089827078,-0.003938904,-0.126638254,-0.095661,-0.030977254,1473.178732,26.63273523,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2011,P0756,2011,0.089814962,0.085888174,0.003926788,-0.096344497,-0.126638254,0.030293757,1490.848118,26.7252908,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2012,P0756,2012,0.148180306,0.089814962,0.058365344,-0.164821129,-0.096344497,-0.068476632,1380.21421,26.91934256,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2013,P0756,2013,0.043973209,0.148180306,-0.104207097,-0.138782284,-0.164821129,0.026038845,958.4070773,26.9846763,2.441031267,79.81788097,8.075456275,decrease,90,0.09
P0756_2014,P0756,2014,0.128730547,0.043973209,0.084757338,-0.0766717,-0.138782284,0.062110584,1587.093144,26.84796116,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2015,P0756,2015,0.153264386,0.128730547,0.024533839,-0.10799244,-0.0766717,-0.03132074,1466.613645,26.97071372,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2016,P0756,2016,0.191054683,0.153264386,0.037790297,-0.223728514,-0.10799244,-0.115736074,797.0055707,26.75641455,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2017,P0756,2017,0.149465105,0.191054683,-0.041589578,-0.204591392,-0.223728514,0.019137122,1089.898678,26.85142793,2.441031267,79.81788097,8.075456275,decrease,90,0.09
P0756_2018,P0756,2018,0.14219423,0.149465105,-0.007270875,-0.164591083,-0.204591392,0.040000309,1079.946407,26.5694661,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2019,P0756,2019,0.172833979,0.14219423,0.030639749,-0.112675448,-0.164591083,0.051915635,1165.30348,26.80915824,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2020,P0756,2020,0.085590501,0.172833979,-0.087243478,-0.138516183,-0.112675448,-0.025840735,945.71481,26.94752883,2.441031267,79.81788097,8.075456275,decrease,90,0.09
P0756_2021,P0756,2021,0.083320787,0.085590501,-0.002269714,-0.154220648,-0.138516183,-0.015704465,1311.711846,26.66409543,2.441031267,79.81788097,8.075456275,stable,90,0.09
P0756_2022,P0756,2022,0.17859799,0.083320787,0.095277203,-0.208986695,-0.154220648,-0.054766047,1129.288917,27.08492693,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2023,P0756,2023,0.155713273,0.17859799,-0.022884717,-0.181406141,-0.208986695,0.027580554,1435.237795,26.77389353,2.441031267,79.81788097,8.075456275,decrease,90,0.09
P0756_2024,P0756,2024,0.182168225,0.155713273,0.026454952,-0.244409113,-0.181406141,-0.063002972,1201.339208,26.96761202,2.441031267,79.81788097,8.075456275,increase,90,0.09
P0756_2025,P0756,2025,0.075993876,0.182168225,-0.106174349,-0.18036882,-0.244409113,0.064040293,1462.173858,26.98006499,2.441031267,79.81788097,8.075456275,decrease,90,0.09
P0757_2002,P0757,2002,0.01243643,-0.032026309,0.044462739,0.00906979,-0.001112282,0.010182072,1306.683801,26.83015557,0,79.80894883,8.075513037,increase,0,0
P0757_2003,P0757,2003,-0.084549893,0.01243643,-0.096986323,0.114320198,0.00906979,0.105250408,955.8953998,27.39613928,0,79.80894883,8.075513037,decrease,0,0
P0757_2004,P0757,2004,0.011532173,-0.084549893,0.096082066,0.035972765,0.114320198,-0.078347433,1199.975268,27.46676347,0,79.80894883,8.075513037,increase,0,0
P0757_2005,P0757,2005,0.046012462,0.011532173,0.034480289,-0.012242386,0.035972765,-0.048215151,1356.874723,26.90462847,0,79.80894883,8.075513037,increase,0,0
P0757_2006,P0757,2006,-0.004219338,0.046012462,-0.0502318,0.050746244,-0.012242386,0.06298863,1308.860142,26.85152376,0,79.80894883,8.075513037,decrease,0,0
P0757_2007,P0757,2007,0.086585166,-0.004219338,0.090804504,-0.014702072,0.050746244,-0.065448316,1199.379222,27.1197913,0,79.80894883,8.075513037,increase,0,0
P0757_2008,P0757,2008,-0.049353931,0.086585166,-0.135939097,0.086353739,-0.014702072,0.101055811,1283.819013,27.62659769,0,79.80894883,8.075513037,decrease,0,0
P0757_2009,P0757,2009,0.043140881,-0.049353931,0.092494812,-0.032053751,0.086353739,-0.11840749,1111.225081,27.1515289,0,79.80894883,8.075513037,increase,0,0
P0757_2010,P0757,2010,0.010862031,0.043140881,-0.03227885,0.040601791,-0.032053751,0.072655542,1473.178732,26.63273523,0,79.80894883,8.075513037,decrease,0,0
P0757_2011,P0757,2011,0.040201988,0.010862031,0.029339957,-0.018335997,0.040601791,-0.058937788,1490.848118,26.7252908,0,79.80894883,8.075513037,increase,0,0
P0757_2012,P0757,2012,0.042925671,0.040201988,0.002723683,-0.026686571,-0.018335997,-0.008350574,1380.21421,26.91934256,0,79.80894883,8.075513037,stable,0,0
P0757_2013,P0757,2013,0.111964371,0.042925671,0.0690387,-0.036938645,-0.026686571,-0.010252074,958.4070773,26.9846763,0,79.80894883,8.075513037,increase,0,0
P0757_2014,P0757,2014,0.085047647,0.111964371,-0.026916724,-0.018672956,-0.036938645,0.018265689,1587.093144,26.84796116,0,79.80894883,8.075513037,decrease,0,0
P0757_2015,P0757,2015,0.156955706,0.085047647,0.071908059,-0.111609362,-0.018672956,-0.092936406,1466.613645,26.97071372,0,79.80894883,8.075513037,increase,0,0
P0757_2016,P0757,2016,0.123722432,0.156955706,-0.033233274,-0.136177391,-0.111609362,-0.024568029,797.0055707,26.75641455,0,79.80894883,8.075513037,decrease,0,0
P0757_2017,P0757,2017,0.044905893,0.123722432,-0.078816539,-0.030680849,-0.136177391,0.105496542,1089.898678,26.85142793,0,79.80894883,8.075513037,decrease,0,0
P0757_2018,P0757,2018,-0.014901479,0.044905893,-0.059807372,-0.037180595,-0.030680849,-0.006499746,1079.946407,26.5694661,0,79.80894883,8.075513037,decrease,0,0
P0757_2019,P0757,2019,-0.066533796,-0.014901479,-0.051632317,0.053802346,-0.037180595,0.090982941,1165.30348,26.80915824,0,79.80894883,8.075513037,decrease,0,0
P0757_2020,P0757,2020,0.024504799,-0.066533796,0.091038595,0.02106085,0.053802346,-0.032741496,945.71481,26.94752883,0,79.80894883,8.075513037,increase,0,0
P0757_2021,P0757,2021,-0.171948428,0.024504799,-0.196453227,0.075452099,0.02106085,0.054391249,1311.711846,26.66409543,0,79.80894883,8.075513037,decrease,0,0
P0757_2022,P0757,2022,-0.076722128,-0.171948428,0.0952263,-0.022275778,0.075452099,-0.097727877,1129.288917,27.08492693,0,79.80894883,8.075513037,increase,0,0
P0757_2023,P0757,2023,-0.083618895,-0.076722128,-0.006896767,0.132378673,-0.022275778,0.154654451,1435.237795,26.77389353,0,79.80894883,8.075513037,stable,0,0
P0757_2024,P0757,2024,0.054567871,-0.083618895,0.138186766,-0.019907362,0.132378673,-0.152286035,1201.339208,26.96761202,0,79.80894883,8.075513037,increase,0,0
P0757_2025,P0757,2025,-0.263612416,0.054567871,-0.318180287,0.060164951,-0.019907362,0.080072313,1462.173858,26.98006499,0,79.80894883,8.075513037,decrease,0,0
P0758_2002,P0758,2002,0.245763553,0.295287523,-0.04952397,-0.211206744,-0.21122878,2.20E-05,1306.683801,26.83015557,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2003,P0758,2003,0.411797343,0.245763553,0.16603379,-0.25384122,-0.211206744,-0.042634476,955.8953998,27.39613928,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2004,P0758,2004,0.261241936,0.411797343,-0.150555407,-0.284815865,-0.25384122,-0.030974645,1199.975268,27.46676347,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2005,P0758,2005,0.258846793,0.261241936,-0.002395143,-0.292488273,-0.284815865,-0.007672408,1356.874723,26.90462847,5.410557185,79.81611184,8.074667279,stable,42.42640687,0.042426407
P0758_2006,P0758,2006,0.26954002,0.258846793,0.010693227,-0.299977025,-0.292488273,-0.007488752,1308.860142,26.85152376,5.410557185,79.81611184,8.074667279,stable,42.42640687,0.042426407
P0758_2007,P0758,2007,0.265377519,0.26954002,-0.004162501,-0.237612065,-0.299977025,0.06236496,1199.379222,27.1197913,5.410557185,79.81611184,8.074667279,stable,42.42640687,0.042426407
P0758_2008,P0758,2008,0.370488532,0.265377519,0.105111013,-0.265626586,-0.237612065,-0.028014521,1283.819013,27.62659769,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2009,P0758,2009,0.317870243,0.370488532,-0.052618289,-0.25196807,-0.265626586,0.013658516,1111.225081,27.1515289,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2010,P0758,2010,0.407051892,0.317870243,0.089181649,-0.351777261,-0.25196807,-0.099809191,1473.178732,26.63273523,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2011,P0758,2011,0.388235448,0.407051892,-0.018816444,-0.354945161,-0.351777261,-0.0031679,1490.848118,26.7252908,5.410557185,79.81611184,8.074667279,stable,42.42640687,0.042426407
P0758_2012,P0758,2012,0.352612838,0.388235448,-0.03562261,-0.363789845,-0.354945161,-0.008844684,1380.21421,26.91934256,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2013,P0758,2013,0.27235767,0.352612838,-0.080255168,-0.372909234,-0.363789845,-0.009119389,958.4070773,26.9846763,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2014,P0758,2014,0.435818241,0.27235767,0.163460571,-0.349553622,-0.372909234,0.023355612,1587.093144,26.84796116,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2015,P0758,2015,0.492788417,0.435818241,0.056970176,-0.371615414,-0.349553622,-0.022061792,1466.613645,26.97071372,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2016,P0758,2016,0.464493913,0.492788417,-0.028294504,-0.39716869,-0.371615414,-0.025553276,797.0055707,26.75641455,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2017,P0758,2017,0.292973667,0.464493913,-0.171520246,-0.329368476,-0.39716869,0.067800214,1089.898678,26.85142793,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2018,P0758,2018,0.360254969,0.292973667,0.067281302,-0.331620139,-0.329368476,-0.002251663,1079.946407,26.5694661,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2019,P0758,2019,0.444670699,0.360254969,0.08441573,-0.331954551,-0.331620139,-0.000334412,1165.30348,26.80915824,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2020,P0758,2020,0.5463961,0.444670699,0.101725401,-0.324364858,-0.331954551,0.007589693,945.71481,26.94752883,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2021,P0758,2021,0.538468322,0.5463961,-0.007927778,-0.389356762,-0.324364858,-0.064991904,1311.711846,26.66409543,5.410557185,79.81611184,8.074667279,stable,42.42640687,0.042426407
P0758_2022,P0758,2022,0.519217646,0.538468322,-0.019250676,-0.41242612,-0.389356762,-0.023069358,1129.288917,27.08492693,5.410557185,79.81611184,8.074667279,stable,42.42640687,0.042426407
P0758_2023,P0758,2023,0.657929402,0.519217646,0.138711756,-0.389695985,-0.41242612,0.022730135,1435.237795,26.77389353,5.410557185,79.81611184,8.074667279,increase,42.42640687,0.042426407
P0758_2024,P0758,2024,0.559169675,0.657929402,-0.098759727,-0.408328021,-0.389695985,-0.018632036,1201.339208,26.96761202,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0758_2025,P0758,2025,0.451425904,0.559169675,-0.107743771,-0.394970179,-0.408328021,0.013357842,1462.173858,26.98006499,5.410557185,79.81611184,8.074667279,decrease,42.42640687,0.042426407
P0759_2002,P0759,2002,0.11166557,0.102886513,0.008779057,-0.119979425,-0.084823475,-0.03515595,1306.683801,26.83015557,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2003,P0759,2003,0.112556198,0.11166557,0.000890628,-0.050215028,-0.119979425,0.069764397,955.8953998,27.39613928,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2004,P0759,2004,0.06074713,0.112556198,-0.051809068,-0.050899835,-0.050215028,-0.000684807,1199.975268,27.46676347,1.92998603,79.80574776,8.075823355,decrease,152.9705854,0.152970585
P0759_2005,P0759,2005,0.115699894,0.06074713,0.054952764,-0.126683474,-0.050899835,-0.075783639,1356.874723,26.90462847,1.92998603,79.80574776,8.075823355,increase,152.9705854,0.152970585
P0759_2006,P0759,2006,0.102626431,0.115699894,-0.013073463,-0.057595391,-0.126683474,0.069088083,1308.860142,26.85152376,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2007,P0759,2007,0.070026956,0.102626431,-0.032599475,-0.053244393,-0.057595391,0.004350998,1199.379222,27.1197913,1.92998603,79.80574776,8.075823355,decrease,152.9705854,0.152970585
P0759_2008,P0759,2008,0.07478865,0.070026956,0.004761694,-0.028538804,-0.053244393,0.024705589,1283.819013,27.62659769,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2009,P0759,2009,0.079623658,0.07478865,0.004835008,-0.062555935,-0.028538804,-0.034017131,1111.225081,27.1515289,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2010,P0759,2010,0.13530065,0.079623658,0.055676992,-0.138110769,-0.062555935,-0.075554834,1473.178732,26.63273523,1.92998603,79.80574776,8.075823355,increase,152.9705854,0.152970585
P0759_2011,P0759,2011,0.133351901,0.13530065,-0.001948749,-0.132165866,-0.138110769,0.005944903,1490.848118,26.7252908,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2012,P0759,2012,0.151002448,0.133351901,0.017650547,-0.148360425,-0.132165866,-0.016194559,1380.21421,26.91934256,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2013,P0759,2013,0.135805863,0.151002448,-0.015196585,-0.168518935,-0.148360425,-0.02015851,958.4070773,26.9846763,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2014,P0759,2014,0.084284072,0.135805863,-0.051521791,-0.080635646,-0.168518935,0.087883289,1587.093144,26.84796116,1.92998603,79.80574776,8.075823355,decrease,152.9705854,0.152970585
P0759_2015,P0759,2015,0.205807544,0.084284072,0.121523472,-0.208756437,-0.080635646,-0.128120791,1466.613645,26.97071372,1.92998603,79.80574776,8.075823355,increase,152.9705854,0.152970585
P0759_2016,P0759,2016,0.230029838,0.205807544,0.024222294,-0.235078406,-0.208756437,-0.026321969,797.0055707,26.75641455,1.92998603,79.80574776,8.075823355,increase,152.9705854,0.152970585
P0759_2017,P0759,2017,0.152080387,0.230029838,-0.077949451,-0.152015336,-0.235078406,0.08306307,1089.898678,26.85142793,1.92998603,79.80574776,8.075823355,decrease,152.9705854,0.152970585
P0759_2018,P0759,2018,0.127306666,0.152080387,-0.024773721,-0.145024576,-0.152015336,0.00699076,1079.946407,26.5694661,1.92998603,79.80574776,8.075823355,decrease,152.9705854,0.152970585
P0759_2019,P0759,2019,0.2014662,0.127306666,0.074159534,-0.187681002,-0.145024576,-0.042656426,1165.30348,26.80915824,1.92998603,79.80574776,8.075823355,increase,152.9705854,0.152970585
P0759_2020,P0759,2020,0.189623677,0.2014662,-0.011842523,-0.181472199,-0.187681002,0.006208803,945.71481,26.94752883,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0759_2021,P0759,2021,0.082588265,0.189623677,-0.107035412,-0.146377996,-0.181472199,0.035094203,1311.711846,26.66409543,1.92998603,79.80574776,8.075823355,decrease,152.9705854,0.152970585
P0759_2022,P0759,2022,0.178583586,0.082588265,0.095995321,-0.199544477,-0.146377996,-0.053166481,1129.288917,27.08492693,1.92998603,79.80574776,8.075823355,increase,152.9705854,0.152970585
P0759_2023,P0759,2023,0.097599489,0.178583586,-0.080984097,-0.046411833,-0.199544477,0.153132644,1435.237795,26.77389353,1.92998603,79.80574776,8.075823355,decrease,152.9705854,0.152970585
P0759_2024,P0759,2024,0.159424318,0.097599489,0.061824829,-0.211491935,-0.046411833,-0.165080102,1201.339208,26.96761202,1.92998603,79.80574776,8.075823355,increase,152.9705854,0.152970585
